id,created_at,screen_name,profile_img,verified,text,img_url,media,favorite_count,view_count,retweet_count
1853402426860064776,Mon Nov 04 11:42:27 +0000 2024,NatureEcoEvo,https://pbs.twimg.com/profile_images/1187647311448608768/ueX1H6Sz_normal.jpg,False,"Unlike in birds, ecological radiation in crown bats is associated with strong trait integration both within and between forelimb and hindlimb.

Orkney et al.

https://t.co/bWfRqzhKZB

https://t.co/jqI0RJoaC1",https://pbs.twimg.com/card_img/1852497644758945792/OdOCA7U_?format=jpg&name=orig,,113,8074,33
1853074666304209138,Sun Nov 03 14:00:03 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Primatologist Agnès Lacreuse (@AL_marmo) from @UMassAmherst is on a mission to understand cognitive aging in women through marmoset models. 

Learn more about her work in the latest TS Digest issue: https://t.co/RPceOz53Ad https://t.co/CEozRemMO0",,"[{'display_url': 'pic.x.com/CEozRemMO0', 'expanded_url': 'https://x.com/TheScientistLLC/status/1853074666304209138/photo/1', 'id_str': '1853074651582500864', 'indices': [223, 246], 'media_key': '3_1853074651582500864', 'media_url_https': 'https://pbs.twimg.com/media/Gbdxk93bEAAO7B9.jpg', 'type': 'photo', 'url': 'https://t.co/CEozRemMO0', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 571, 'y': 221, 'h': 77, 'w': 77}, {'x': 1681, 'y': 1145, 'h': 133, 'w': 133}, {'x': 125, 'y': 439, 'h': 317, 'w': 317}, {'x': 813, 'y': 711, 'h': 317, 'w': 317}]}, 'medium': {'faces': [{'x': 334, 'y': 129, 'h': 45, 'w': 45}, {'x': 985, 'y': 671, 'h': 78, 'w': 78}, {'x': 73, 'y': 257, 'h': 186, 'w': 186}, {'x': 476, 'y': 417, 'h': 186, 'w': 186}]}, 'small': {'faces': [{'x': 189, 'y': 73, 'h': 25, 'w': 25}, {'x': 558, 'y': 380, 'h': 44, 'w': 44}, {'x': 41, 'y': 145, 'h': 105, 'w': 105}, {'x': 270, 'y': 236, 'h': 105, 'w': 105}]}, 'orig': {'faces': [{'x': 1256, 'y': 487, 'h': 171, 'w': 171}, {'x': 3695, 'y': 2518, 'h': 294, 'w': 294}, {'x': 276, 'y': 966, 'h': 698, 'w': 698}, {'x': 1788, 'y': 1564, 'h': 698, 'w': 698}]}}, 'sizes': {'large': {'h': 2048, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 4500, 'width': 4500, 'focus_rects': [{'x': 0, 'y': 1777, 'w': 4500, 'h': 2520}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}, {'x': 0, 'y': 0, 'w': 3947, 'h': 4500}, {'x': 787, 'y': 0, 'w': 2250, 'h': 4500}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}]}, 'media_results': {'result': {'media_key': '3_1853074651582500864'}}}]",14,1754,6
1853905121584783686,Tue Nov 05 20:59:59 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Neurons in the cerebellum that control coordinated movement help regulate proper sleep in mice.
https://t.co/n7yQmFGzs2",https://pbs.twimg.com/card_img/1853890073030225921/wof7Cnwx?format=jpg&name=orig,,2,510,0
1853542755294691497,Mon Nov 04 21:00:04 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Fungi gave us the first true antibiotics; now, mycologist Nancy Keller @UWMadisonMMI is searching for other valuable natural products that may be lurking in fungal genomes.
https://t.co/u9PpsSxIXC",https://pbs.twimg.com/card_img/1853542759249985537/2a2_n7FV?format=jpg&name=orig,,5,689,2
1851625250150121929,Wed Oct 30 14:00:35 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"What do ink jet printers, particle accelerators, and cell sorters have in common? The shared history of FACS. 

Find out what it’s like when worlds collide in this Foundations article: https://t.co/alz1ig8LWc https://t.co/25c4J8LRMN",,"[{'display_url': 'pic.x.com/25c4J8LRMN', 'expanded_url': 'https://x.com/TheScientistLLC/status/1851625250150121929/photo/1', 'id_str': '1851625247692197888', 'indices': [209, 232], 'media_key': '3_1851625247692197888', 'media_url_https': 'https://pbs.twimg.com/media/GbJLWjnWkAAQDu5.jpg', 'type': 'photo', 'url': 'https://t.co/25c4J8LRMN', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 2250, 'width': 2250, 'focus_rects': [{'x': 0, 'y': 990, 'w': 2250, 'h': 1260}, {'x': 0, 'y': 0, 'w': 2250, 'h': 2250}, {'x': 0, 'y': 0, 'w': 1974, 'h': 2250}, {'x': 281, 'y': 0, 'w': 1125, 'h': 2250}, {'x': 0, 'y': 0, 'w': 2250, 'h': 2250}]}, 'media_results': {'result': {'media_key': '3_1851625247692197888'}}}]",2,567,0
1853452210895573211,Mon Nov 04 15:00:17 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"When a dog wags its tail, they’re telling you a lot more than you might think. 

@CimarelliG, who studies cognitive biology in canines @DomLabVienna, provides insights into this quintessential trait. 

Learn more in this Just Curious article: https://t.co/txuzapiWsN https://t.co/2FCx6XdUD2",,"[{'display_url': 'pic.x.com/2FCx6XdUD2', 'expanded_url': 'https://x.com/TheScientistLLC/status/1853452210895573211/photo/1', 'id_str': '1853452201219313664', 'indices': [267, 290], 'media_key': '3_1853452201219313664', 'media_url_https': 'https://pbs.twimg.com/media/GbjI9P3X0AAR2kt.jpg', 'type': 'photo', 'url': 'https://t.co/2FCx6XdUD2', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 4500, 'width': 4500, 'focus_rects': [{'x': 0, 'y': 1980, 'w': 4500, 'h': 2520}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}, {'x': 553, 'y': 0, 'w': 3947, 'h': 4500}, {'x': 2250, 'y': 0, 'w': 2250, 'h': 4500}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}]}, 'media_results': {'result': {'media_key': '3_1853452201219313664'}}}]",3,567,0
1850990941965889734,Mon Oct 28 20:00:04 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Researchers (@promega) created a novel enzyme that reduces DNA stutter to nearly undetectable levels, aiming to make DNA profiles easier to interpret for forensic scientists.
https://t.co/3072c93Aze",https://pbs.twimg.com/card_img/1853528071690919937/AoHL8Qxl?format=jpg&name=orig,,2,755,1
1852078125154201629,Thu Oct 31 20:00:09 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Following the recent hurricanes in Florida, there has been an increase in reported cases of Vibrio vulnificus infections. 

Discover more about this pathogenic bacterium and why the popular 'flesh-eating' label is misleading. 
https://t.co/Ge8RZI232S",https://pbs.twimg.com/card_img/1849975622132465666/cnfbWMwN?format=jpg&name=orig,,2,618,1
1851353349993517553,Tue Oct 29 20:00:09 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Artificial mimics of spider silk are not as strong as the real thing. 

To understand what factors make natural silk so tough, @UU_University researchers explored the cells located in the spider’s silk gland.
https://t.co/iGtRxcSChG",,,2,646,0
1853900617250451577,Tue Nov 05 20:42:05 +0000 2024,BCMSpaceHealth,https://pbs.twimg.com/profile_images/1430922900161417224/imu0Q1sn_normal.jpg,False,"Are you interested in the intersection of #Biology and #SpaceHealth? Read this roadmap by the Engineering Biology Research Consortium, with support from #TRISH, describing opportunities to improve human health in space and on Earth. 🌎🚀

Read it here: https://t.co/rE15OQOOg4 https://t.co/wrXs2k74zd",,"[{'display_url': 'pic.x.com/wrXs2k74zd', 'expanded_url': 'https://x.com/BCMSpaceHealth/status/1853900617250451577/photo/1', 'id_str': '1853900596413177857', 'indices': [275, 298], 'media_key': '3_1853900596413177857', 'media_url_https': 'https://pbs.twimg.com/media/GbpgxSIXoAEVHHE.jpg', 'type': 'photo', 'url': 'https://t.co/wrXs2k74zd', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 900, 'w': 1600, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 900, 'width': 1600, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1600, 'h': 896}, {'x': 390, 'y': 0, 'w': 900, 'h': 900}, {'x': 446, 'y': 0, 'w': 789, 'h': 900}, {'x': 615, 'y': 0, 'w': 450, 'h': 900}, {'x': 0, 'y': 0, 'w': 1600, 'h': 900}]}, 'media_results': {'result': {'media_key': '3_1853900596413177857'}}}]",4,71,0
1853495788955205862,Mon Nov 04 17:53:27 +0000 2024,RealElvo,https://pbs.twimg.com/profile_images/1766493082793512960/YbXB7LzT_normal.jpg,False,"Biology concept:Cells multiply by dividing.
Mathematicians: https://t.co/rGGNVPLEi4",,"[{'display_url': 'pic.x.com/rGGNVPLEi4', 'expanded_url': 'https://x.com/RealElvo/status/1853495788955205862/photo/1', 'id_str': '1853495778255286272', 'indices': [60, 83], 'media_key': '16_1853495778255286272', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Gbjwlw-XsAAhvVc.jpg', 'type': 'animated_gif', 'url': 'https://t.co/rGGNVPLEi4', 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 140, 'w': 250, 'resize': 'fit'}, 'medium': {'h': 140, 'w': 250, 'resize': 'fit'}, 'small': {'h': 140, 'w': 250, 'resize': 'fit'}, 'thumb': {'h': 140, 'w': 140, 'resize': 'crop'}}, 'original_info': {'height': 140, 'width': 250, 'focus_rects': []}, 'video_info': {'aspect_ratio': [25, 14], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/Gbjwlw-XsAAhvVc.mp4'}]}, 'media_results': {'result': {'media_key': '16_1853495778255286272'}}}]",10,358,4
1853681361871044936,Tue Nov 05 06:10:51 +0000 2024,plazi_species,https://pbs.twimg.com/profile_images/1419953073670209551/jEtpY1A3_normal.jpg,False,"#NewSpecies
New water skink from #china just came in:

Tropidophorus vongx

Treatment: https://t.co/WzeqnYurPL
Publication: https://t.co/HHKTmEBQx2
@Zootaxa #TropidophorusVongx

#FAIRdata
#biology #biodiversity #nature #conservation #herpetology #reptiles #skinks #waterskinks https://t.co/OP8IUECKIq",,"[{'display_url': 'pic.x.com/OP8IUECKIq', 'expanded_url': 'https://x.com/plazi_species/status/1853681361871044936/photo/1', 'id_str': '1853681342141083648', 'indices': [277, 300], 'media_key': '3_1853681342141083648', 'media_url_https': 'https://pbs.twimg.com/media/GbmZXAUWsAAWw3M.jpg', 'type': 'photo', 'url': 'https://t.co/OP8IUECKIq', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 800, 'w': 1200, 'resize': 'fit'}, 'medium': {'h': 800, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 453, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 800, 'width': 1200, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1200, 'h': 672}, {'x': 400, 'y': 0, 'w': 800, 'h': 800}, {'x': 498, 'y': 0, 'w': 702, 'h': 800}, {'x': 790, 'y': 0, 'w': 400, 'h': 800}, {'x': 0, 'y': 0, 'w': 1200, 'h': 800}]}, 'media_results': {'result': {'media_key': '3_1853681342141083648'}}}]",59,1119,16
1853452277731725451,Mon Nov 04 15:00:33 +0000 2024,SmartBiology3D,https://pbs.twimg.com/profile_images/1753169021178892288/Ki_9Xh-v_normal.jpg,True,"Learn how proteins move from the ER to the Golgi via ER exit sites!
Learn more at https://t.co/rZjuFXgP1n
#biology #science #3D #animation #EdTech https://t.co/06uV9vwVoz",,"[{'display_url': 'pic.x.com/06uV9vwVoz', 'expanded_url': 'https://x.com/SmartBiology3D/status/1853452277731725451/video/1', 'id_str': '1853451018047987712', 'indices': [147, 170], 'media_key': '7_1853451018047987712', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1853451018047987712/pu/img/kJLCNT9hAwENAIm5.jpg', 'type': 'video', 'url': 'https://t.co/06uV9vwVoz', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 720, 'w': 1280, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 720, 'width': 1280, 'focus_rects': []}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 8333, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1853451018047987712/pu/pl/1TJs2RJ3nenT3OoW.m3u8?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1853451018047987712/pu/vid/avc1/480x270/FxyoeXG_DjA8ZtNh.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1853451018047987712/pu/vid/avc1/640x360/8B7gulap7TeVGxIA.mp4?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1853451018047987712/pu/vid/avc1/1280x720/WiU8aZgL8bM_9XQu.mp4?tag=12'}]}, 'media_results': {'result': {'media_key': '7_1853451018047987712'}}}]",429,20991,143
1853593572102250645,Tue Nov 05 00:22:00 +0000 2024,MAG2ART,https://pbs.twimg.com/profile_images/1672346703737901056/pZsc4ZCo_normal.jpg,True,"A cell photographed through a microscope. DNA in the nucleus (gray), the Golgi apparatus (yellow), and the powerhouses/overlords of the cell, mitochondria (magenta), are shown. #CellBiology https://t.co/p0wPjzRxxu",,"[{'display_url': 'pic.x.com/p0wPjzRxxu', 'expanded_url': 'https://x.com/MAG2ART/status/1853593572102250645/photo/1', 'id_str': '1846924646559498240', 'indices': [190, 213], 'media_key': '3_1846924646559498240', 'media_url_https': 'https://pbs.twimg.com/media/GaGYLj0XwAAJSGV.jpg', 'type': 'photo', 'url': 'https://t.co/p0wPjzRxxu', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 1662, 'y': 270, 'h': 90, 'w': 90}]}, 'medium': {'faces': [{'x': 973, 'y': 158, 'h': 52, 'w': 52}]}, 'small': {'faces': [{'x': 552, 'y': 89, 'h': 29, 'w': 29}]}, 'orig': {'faces': [{'x': 3324, 'y': 540, 'h': 180, 'w': 180}]}}, 'sizes': {'large': {'h': 2048, 'w': 2038, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1194, 'resize': 'fit'}, 'small': {'h': 680, 'w': 677, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 4096, 'width': 4075, 'focus_rects': [{'x': 0, 'y': 1814, 'w': 4075, 'h': 2282}, {'x': 0, 'y': 21, 'w': 4075, 'h': 4075}, {'x': 0, 'y': 0, 'w': 3593, 'h': 4096}, {'x': 0, 'y': 0, 'w': 2048, 'h': 4096}, {'x': 0, 'y': 0, 'w': 4075, 'h': 4096}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1846924646559498240'}}}]",353,12322,65
1853471555818250674,Mon Nov 04 16:17:09 +0000 2024,rimatesa91,https://pbs.twimg.com/profile_images/1780981124203708417/T7uIJpSc_normal.jpg,False,"1/5 This week’s fanart is from a paper by Zhang, Wu, Sun, Lin et al., @PKU1898 , published recently on @Nature 
°
#biology #research #epigenetic #DNA #bioinfo #computational #human #biocomp #compbio #digitalart #researchpaper #sciart #art https://t.co/UPVAaUWkSk",,"[{'display_url': 'pic.x.com/UPVAaUWkSk', 'expanded_url': 'https://x.com/rimatesa91/status/1853471555818250674/photo/1', 'id_str': '1853471267472465921', 'indices': [239, 262], 'media_key': '3_1853471267472465921', 'media_url_https': 'https://pbs.twimg.com/media/GbjaTDMW4AENPSb.jpg', 'type': 'photo', 'url': 'https://t.co/UPVAaUWkSk', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 1635, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 958, 'resize': 'fit'}, 'small': {'h': 680, 'w': 543, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 3508, 'width': 2800, 'focus_rects': [{'x': 0, 'y': 1057, 'w': 2800, 'h': 1568}, {'x': 0, 'y': 441, 'w': 2800, 'h': 2800}, {'x': 0, 'y': 245, 'w': 2800, 'h': 3192}, {'x': 0, 'y': 0, 'w': 1754, 'h': 3508}, {'x': 0, 'y': 0, 'w': 2800, 'h': 3508}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1853471267472465921'}}}, {'display_url': 'pic.x.com/UPVAaUWkSk', 'expanded_url': 'https://x.com/rimatesa91/status/1853471555818250674/photo/1', 'id_str': '1853471282530066432', 'indices': [239, 262], 'media_key': '3_1853471282530066432', 'media_url_https': 'https://pbs.twimg.com/media/GbjaT7SXoAAGCF7.jpg', 'type': 'photo', 'url': 'https://t.co/UPVAaUWkSk', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 1635, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 958, 'resize': 'fit'}, 'small': {'h': 680, 'w': 543, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 3508, 'width': 2800, 'focus_rects': [{'x': 0, 'y': 706, 'w': 2800, 'h': 1568}, {'x': 0, 'y': 90, 'w': 2800, 'h': 2800}, {'x': 0, 'y': 0, 'w': 2800, 'h': 3192}, {'x': 0, 'y': 0, 'w': 1754, 'h': 3508}, {'x': 0, 'y': 0, 'w': 2800, 'h': 3508}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1853471282530066432'}}}]",3,47,0
1851684998589661326,Wed Oct 30 17:58:00 +0000 2024,Vet_Parasites,https://pbs.twimg.com/profile_images/1597730971075346432/rf6KjoLD_normal.jpg,False,Toxocara canis ovum on bottom and a Toxascaris leonina ovum on top from a canine fecal float. These are the two most common roundworms I see in canines in USA #parasitology #science #scientist #microbiology #biology #microscope #vet #veterinarian https://t.co/UznEXTrQM3,,"[{'display_url': 'pic.x.com/UznEXTrQM3', 'expanded_url': 'https://x.com/Vet_Parasites/status/1851684998589661326/photo/1', 'id_str': '1851684996349587456', 'indices': [247, 270], 'media_key': '3_1851684996349587456', 'media_url_https': 'https://pbs.twimg.com/media/GbKBsYtWcAA9E7V.jpg', 'type': 'photo', 'url': 'https://t.co/UznEXTrQM3', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 629, 'w': 606, 'resize': 'fit'}, 'medium': {'h': 629, 'w': 606, 'resize': 'fit'}, 'small': {'h': 629, 'w': 606, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 629, 'width': 606, 'focus_rects': [{'x': 0, 'y': 290, 'w': 606, 'h': 339}, {'x': 0, 'y': 23, 'w': 606, 'h': 606}, {'x': 0, 'y': 0, 'w': 552, 'h': 629}, {'x': 78, 'y': 0, 'w': 315, 'h': 629}, {'x': 0, 'y': 0, 'w': 606, 'h': 629}]}, 'media_results': {'result': {'media_key': '3_1851684996349587456'}}}]",15,404,6
1853472984679534845,Mon Nov 04 16:22:50 +0000 2024,Evo_Explorer,https://pbs.twimg.com/profile_images/1533903369907195905/D445pWxS_normal.jpg,False,From a local pond sample here in North Texas - looks like I captured a damaged flatworm - Assuming it's in the process of regeneration -- what a cool thing to see live in class with students &amp; then get to talk about a topic like regeneration. #microscope #Microcosmos #biology https://t.co/TkM1MeIJde,,"[{'display_url': 'pic.x.com/TkM1MeIJde', 'expanded_url': 'https://x.com/Evo_Explorer/status/1853472984679534845/video/1', 'id_str': '1853472740411424768', 'indices': [281, 304], 'media_key': '7_1853472740411424768', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1853472740411424768/pu/img/U4vCrUCzXJp_Z0H7.jpg', 'type': 'video', 'url': 'https://t.co/TkM1MeIJde', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 1080, 'w': 1920, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1080, 'width': 1920, 'focus_rects': []}, 'allow_download_status': {'allow_download': True}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 79296, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1853472740411424768/pu/pl/YMlh1wYiYqq9Bv97.m3u8?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1853472740411424768/pu/vid/avc1/480x270/H7NOixPyRUAfKlnd.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1853472740411424768/pu/vid/avc1/640x360/hOLPKuGPvTOBKBUX.mp4?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1853472740411424768/pu/vid/avc1/1280x720/UpMcmNl3SNxsuCt6.mp4?tag=12'}]}, 'media_results': {'result': {'media_key': '7_1853472740411424768'}}}]",6,207,1
1852474470943904171,Fri Nov 01 22:15:05 +0000 2024,ScienceStowers,https://pbs.twimg.com/profile_images/1562500478566539264/sE8aQ22T_normal.png,False,Another great week of #FridayScienceClub with a presentation from Stowers Fellow Alex Garruss! #Biology #Genomics https://t.co/uWxeqTmzu1,,"[{'display_url': 'pic.x.com/uWxeqTmzu1', 'expanded_url': 'https://x.com/ScienceStowers/status/1852474470943904171/photo/1', 'id_str': '1852474461171204097', 'indices': [114, 137], 'media_key': '3_1852474461171204097', 'media_url_https': 'https://pbs.twimg.com/media/GbVPtSWXwAEhRMA.jpg', 'type': 'photo', 'url': 'https://t.co/uWxeqTmzu1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 1558, 'y': 424, 'h': 110, 'w': 110}, {'x': 772, 'y': 212, 'h': 350, 'w': 350}]}, 'medium': {'faces': [{'x': 912, 'y': 248, 'h': 64, 'w': 64}, {'x': 452, 'y': 124, 'h': 205, 'w': 205}]}, 'small': {'faces': [{'x': 517, 'y': 140, 'h': 36, 'w': 36}, {'x': 256, 'y': 70, 'h': 116, 'w': 116}]}, 'orig': {'faces': [{'x': 1558, 'y': 424, 'h': 110, 'w': 110}, {'x': 772, 'y': 212, 'h': 350, 'w': 350}]}}, 'sizes': {'large': {'h': 2048, 'w': 1886, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1105, 'resize': 'fit'}, 'small': {'h': 680, 'w': 626, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 2048, 'width': 1886, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1886, 'h': 1056}, {'x': 0, 'y': 0, 'w': 1886, 'h': 1886}, {'x': 0, 'y': 0, 'w': 1796, 'h': 2048}, {'x': 357, 'y': 0, 'w': 1024, 'h': 2048}, {'x': 0, 'y': 0, 'w': 1886, 'h': 2048}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1852474461171204097'}}}]",15,684,1
1850923181772767468,Mon Oct 28 15:30:49 +0000 2024,DrFrancoisChung,https://pbs.twimg.com/profile_images/1062796585292234752/w3kNPIhv_normal.jpg,False,"Scientists revive 1,000-year-old biblical tree from seed found in a Judean cave: « This is no burning bush or spruce from the Garden of Eden, but ""Sheba"", the resurrected tree, may have been featured in the Bible. » @IFLScience #sheba #bible #biology https://t.co/d5T0rldJlk",https://pbs.twimg.com/card_img/1852607755166560256/SCKEnLtm?format=jpg&name=orig,,4,163,0
